# i,j,k,Xi,Yj,Zk,Bxi,Bxj,Bxk,Bmagnitude,Gradientx,Bgradienty,Bgradientz
8.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,3.888888888888889284e+00,5.555555555555553582e-01,-1.666666666666666519e+00,8.426087443487250750e-09,-6.532367504666420605e-10,-9.732560944420534457e-09,1.288985688028822379e-08,-6.734214438526417424e-09,-3.087116659351129331e-10,2.857196023802471180e-09
8.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,3.888888888888889284e+00,5.555555555555553582e-01,-5.555555555555553582e-01,8.616399836432740858e-09,-1.936491673097584593e-09,-1.248938318262791004e-08,1.529630799976789547e-08,-1.185059841086694541e-08,-7.774430435945208510e-10,5.407766191490926482e-10
8.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.888888888888889284e+00,5.555555555555553582e-01,5.555555555555553582e-01,5.555555555534982311e-09,-3.402069087186259014e-09,-1.235969372990750034e-08,1.397141011858640909e-08,-1.178837728741060778e-08,-1.475955394765515182e-09,-2.904737509646378544e-09
8.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,3.888888888888889284e+00,5.555555555555553582e-01,1.666666666666666963e+00,8.704331440424008307e-10,-3.872983346195169186e-09,-8.616399836432739203e-09,9.486832980475138380e-09,-5.361006442862068640e-09,-1.976145602047961770e-09,-4.024224602106498773e-09
8.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,3.888888888888889284e+00,5.555555555555553582e-01,2.777777777777778567e+00,-2.025700563979029249e-09,-3.266183752333212577e-09,-4.506666940687395492e-09,5.922960914373410716e-09,-2.649964844000005425e-09,-1.795677386947640159e-09,-2.636828564818639410e-09
8.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,3.888888888888889284e+00,5.555555555555553582e-01,3.888888888888889284e+00,-2.847066739947188372e-09,-2.405626121620291495e-09,-1.964185503293394617e-09,4.213175850837859559e-09,-1.804529359795352016e-09,-1.133205903963255367e-09,-1.315409049929464672e-09
8.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,3.888888888888889284e+00,5.555555555555553582e-01,5.000000000000000000e+00,-2.719183588450909274e-09,-1.714642819946853165e-09,-7.101020514427966421e-10,3.292142814514481371e-09,-1.227741906010426811e-09,-6.250892822327555404e-10,-9.210330363233781882e-10
8.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,-5.000000000000000000e+00,3.923314402583643146e-09,5.643498959667434228e-10,-2.794614610650156714e-09,4.849820360452256099e-09,-7.230405863425373341e-10,-3.370277169452834165e-10,1.687436228943018764e-09
8.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,-3.888888888888888840e+00,5.203850742714889037e-09,6.504813428393611296e-10,-3.902888057036166364e-09,6.537256589395274862e-09,-1.419466039593013490e-09,-6.333560948103345671e-10,1.983397697255133990e-09
8.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,-2.777777777777777679e+00,6.851361569279348225e-09,6.715677333479653546e-10,-5.508226102583417103e-09,8.816615754962524078e-09,-2.828537199778507680e-09,-1.198865158880807224e-09,2.415197425465605181e-09
8.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,-1.666666666666666519e+00,8.494115389503971598e-09,4.772522176998472338e-10,-7.539610954104275890e-09,1.136765144032648522e-08,-5.385654919763926691e-09,-2.148054363171213832e-09,1.952153003455830577e-09
8.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,-5.555555555555553582e-01,8.839065109916914353e-09,-1.540071099092013330e-10,-9.147079329735317846e-09,1.272092176187418523e-08,-8.190793209073106519e-09,-3.217365490188636052e-09,-3.089888863017288374e-10
8.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,5.555555555555553582e-01,6.324555320316759471e-09,-1.145922258057989246e-09,-8.616399836432737549e-09,1.074967366772302755e-08,-6.550307353632065986e-09,-3.488244980634205784e-09,-3.143386873917716964e-09
8.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,1.666666666666666963e+00,2.124983783789895193e-09,-1.832527441440956123e-09,-5.790038666671807853e-09,6.434148014038751303e-09,-1.379335499856978123e-09,-2.861104893966907212e-09,-3.614256418896907156e-09
8.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,2.777777777777778567e+00,-8.580799063064211307e-10,-1.860796606252751078e-09,-2.863513306199080921e-09,3.521160829929213237e-09,-7.551920811328045302e-10,-2.260508012701851995e-09,-1.836174069460672257e-09
8.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,3.888888888888889284e+00,-2.021556645694405760e-09,-1.546661820395473142e-09,-1.071766995096540523e-09,2.761799875117406788e-09,-1.224531883009711144e-09,-1.424796010712096723e-09,-5.097961372188355677e-10
8.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,3.888888888888889284e+00,1.666666666666666963e+00,5.000000000000000000e+00,-2.186679432898946569e-09,-1.197151201064097668e-09,-2.076229692292487681e-10,2.501568555491542102e-09,-1.051452766565679539e-09,-8.031466676168225683e-10,-2.602313196258646857e-10
8.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,-5.000000000000000000e+00,3.681454791118664561e-09,7.362909582237329121e-10,-2.208872874671198736e-09,4.355956052426470119e-09,-6.045386629982121761e-10,-5.714249354750283595e-10,1.283584442872706612e-09
8.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,-3.888888888888888840e+00,4.737779302539429524e-09,9.083438927365884497e-10,-2.921091517066252625e-09,5.639540495299176731e-09,-1.095132542453957292e-09,-9.863307095890036326e-10,1.414114790987434270e-09
8.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,-2.777777777777777679e+00,5.983414739492685727e-09,1.077993637019767307e-09,-3.827427465453151527e-09,7.184185634401338659e-09,-1.942886728564046520e-09,-1.683251553284814481e-09,1.477103829323309698e-09
8.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,-1.666666666666666519e+00,7.061338755147790576e-09,1.150169872006694888e-09,-4.760999011134401214e-09,8.593748153945796127e-09,-3.132024904568142587e-09,-2.658713579025503522e-09,8.386956924946423522e-10
8.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,-5.555555555555553582e-01,7.110571000951066307e-09,9.545044353996936404e-10,-5.201562130151679026e-09,8.861577019390623363e-09,-3.874528883251124865e-09,-3.438396728871206742e-09,-7.994139983138993030e-10
8.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,5.555555555555553582e-01,5.333655732923518262e-09,4.134943961180612816e-10,-4.506666940687395492e-09,6.994920157317997521e-09,-2.600127756954377796e-09,-3.124579646917285080e-09,-2.548476913424649704e-09
8.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,1.666666666666666963e+00,2.434473353045870925e-09,-2.145199765766052051e-10,-2.863513306199081335e-09,3.764623192541323955e-09,1.063632505753635022e-11,-1.989210661423060477e-09,-2.796487634174145398e-09
8.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,2.777777777777778567e+00,7.206198120476750812e-11,-5.971493214790609955e-10,-1.266360624162889654e-09,1.401944888969706519e-09,3.150442952826641424e-10,-1.454982030247410156e-09,-1.200519681563828921e-09
8.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,3.888888888888889284e+00,-1.137943913233506656e-09,-7.023460261617807888e-10,-2.667481390900549738e-10,1.363583829413666320e-09,-7.741724261201563771e-10,-1.105613345827724258e-09,1.419522951555648577e-10
8.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,3.888888888888889284e+00,2.777777777777778567e+00,5.000000000000000000e+00,-1.536135540868169911e-09,-6.601348181153114090e-10,2.158659046375469376e-10,1.685849479280836235e-09,-8.455917765567825748e-10,-7.021012102687096201e-10,3.222656498671699141e-10
8.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,-5.000000000000000000e+00,3.235709117545015618e-09,8.089272793862539045e-10,-1.617854558772507809e-09,3.706970489502199380e-09,-4.535480600937249320e-10,-6.530926250032672343e-10,8.576246807150682173e-10
8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,-3.888888888888888840e+00,3.984305311304850802e-09,9.960763278262127006e-10,-1.992152655652425401e-09,4.564595170217267597e-09,-7.455535992817463406e-10,-1.032275575170556693e-09,8.715710794453478677e-10
8.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,-2.777777777777777679e+00,4.757248334723178232e-09,1.189312083680794558e-09,-2.378624167361589116e-09,5.450112648392895115e-09,-1.164182428009465414e-09,-1.576932886547616650e-09,7.428145560291052916e-10
8.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,-1.666666666666666519e+00,5.281068713330904628e-09,1.320267178332726157e-09,-2.640534356665452314e-09,6.050224282275478180e-09,-1.607683811326651487e-09,-2.184288592955050458e-09,1.970078278694383161e-10
8.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,-5.555555555555553582e-01,5.101173395184332651e-09,1.275293348796083163e-09,-2.550586697592166326e-09,5.844128304131771747e-09,-1.728252930894388341e-09,-2.464811436396042825e-09,-7.748549541935103952e-10
8.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,5.555555555555553582e-01,3.928371006586789235e-09,9.820927516466973087e-10,-1.964185503293394617e-09,4.500514373888457390e-09,-1.168465223782296591e-09,-1.961543147124752867e-09,-1.694200806469570493e-09
8.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,1.666666666666666963e+00,2.143533990193081047e-09,5.358834975482702617e-10,-1.071766995096540523e-09,2.455726691192630762e-09,-2.846676593617295814e-10,-9.392531399087212048e-10,-1.944658802227032232e-09
8.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,2.777777777777778567e+00,5.334962781801099475e-10,1.333740695450274869e-10,-2.667481390900549738e-10,6.111967694343929253e-10,-1.170122847118126906e-10,-2.837014080640788889e-10,-9.525767538653362452e-10
8.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,3.888888888888889284e+00,-4.805796740623301938e-10,-1.201449185155825484e-10,2.402898370311650969e-10,5.505731834619584782e-10,-6.729043999802566248e-10,-4.194340566201581219e-10,2.430846827598649682e-10
8.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,3.888888888888889284e+00,3.888888888888889284e+00,5.000000000000000000e+00,-9.578596911444559764e-10,-2.394649227861139941e-10,4.789298455722279882e-10,1.097366134954122862e-09,-7.074900060355564310e-10,-4.432764853163099370e-10,5.467929514921643836e-10
8.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,-5.000000000000000000e+00,2.722000301229274764e-09,8.024579547450555190e-10,-1.117084391739163726e-09,3.049770802419935651e-09,-3.184653663228638057e-10,-6.571996870822637288e-10,5.252185425381276936e-10
8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,-3.888888888888888840e+00,3.199268834842995058e-09,9.640610470419694579e-10,-1.271146740759055935e-09,3.574989344958063344e-09,-4.770843585413469728e-10,-9.896058252592042526e-10,4.902745294430848537e-10
8.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,-2.777777777777777679e+00,3.618738487678720633e-09,1.122178228666229289e-09,-1.374382030346262054e-09,4.030319861306105358e-09,-6.684352170274497746e-10,-1.419792787086789757e-09,3.250908115388159336e-10
8.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,-1.666666666666666519e+00,3.809629344021781257e-09,1.228508268903714246e-09,-1.352612806214352766e-09,4.225170968035695212e-09,-8.286162355197265309e-10,-1.825053314239782969e-09,-4.918285735378382300e-11
8.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,-5.555555555555553582e-01,3.563841168040678800e-09,1.216200963429850368e-09,-1.131439241180978271e-09,3.931954146598537712e-09,-8.404195144505091817e-10,-1.912174157533234035e-09,-5.766685524836017118e-10
8.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,5.555555555555553582e-01,2.799999999997761079e-09,1.044948974277482219e-09,-7.101020514427965387e-10,3.071833863068491788e-09,-6.422934150741917676e-10,-1.428680510819965602e-09,-1.022918616937328083e-09
8.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,1.666666666666666963e+00,1.716208624137219796e-09,7.542928274539855137e-10,-2.076229692292487681e-10,1.886116912723881546e-09,-3.863514421401742409e-10,-5.696097784687492161e-10,-1.118645895113471472e-09
8.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,2.777777777777778567e+00,6.726719223179818501e-10,4.442689134777644197e-10,2.158659046375469634e-10,8.345420728415487415e-10,-3.734206443422499318e-10,2.233453034071558161e-10,-6.807005982752656828e-10
8.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,3.888888888888889284e+00,-8.788526415825964504e-11,1.955222907069841651e-10,4.789298455722279882e-10,5.247157161733500767e-10,-6.581109566971394180e-10,-2.585746728860840156e-11,-1.762278209666619047e-11
8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,3.888888888888889284e+00,5.000000000000000000e+00,5.000000000000000000e+00,-5.328875343068328699e-10,3.102195475451252775e-11,5.949314438158579254e-10,7.992965086482163605e-10,-6.096680440420277625e-10,-2.980696263059065013e-10,2.745807924748662839e-10
9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,1.048837296900929616e-09,-4.615455091105922229e-10,-1.971928315122114062e-09,2.280698404509229215e-09,-1.411576138580082822e-10,4.727065249807298380e-10,3.308284089097771251e-10
9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,-3.888888888888888840e+00,1.022208888894145079e-09,-6.462163527131546245e-10,-2.314641594320454121e-09,2.611526813419006340e-09,-2.115468433223628077e-10,6.319362563869781495e-10,3.225242411223669480e-10
9.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,-2.777777777777777679e+00,8.978091283037629387e-10,-8.731686328636902773e-10,-2.644146394031143183e-09,2.925746886753963111e-09,-2.997629921608291166e-10,8.107805308335755971e-10,2.797886989743147779e-10
9.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,-1.666666666666666519e+00,6.458061609333809069e-10,-1.124097385191470918e-09,-2.894000931316322640e-09,3.171104211367635896e-09,-3.942645337556716662e-10,9.709044117797911988e-10,1.822576781512326719e-10
9.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,-5.555555555555553582e-01,2.662632417226824432e-10,-1.359151572527696417e-09,-2.984566386778075276e-09,3.290262243056428455e-09,-4.731204804780452369e-10,1.053303370999174614e-09,3.853289191651349821e-11
9.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,5.555555555555553582e-01,-1.904558071811544124e-10,-1.525808496776275181e-09,-2.861161186371395846e-09,3.248169995200662892e-09,-5.140873594206315901e-10,1.012862955024800722e-09,-1.174510631807319767e-10
9.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,1.666666666666666963e+00,-6.336521702037188971e-10,-1.584130425509296674e-09,-2.534608680814874348e-09,3.055360116694964501e-09,-5.092783524196153896e-10,8.612416795535547556e-10,-2.427744239894660618e-10
9.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,2.777777777777778567e+00,-9.770754909332401291e-10,-1.529817798158126152e-09,-2.082560105383012174e-09,2.762621147221730769e-09,-4.678423213643077633e-10,6.612916375992196975e-10,-3.122027067997950567e-10
9.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,3.888888888888889284e+00,-1.180651840778302075e-09,-1.392783875134206557e-09,-1.604915909490111038e-09,2.430954703095374388e-09,-4.059049592520225345e-10,4.750363423984146085e-10,-3.283665712963919875e-10
9.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,5.000000000000000000e+00,-1.254582986624800462e-09,-1.215414321592891010e-09,-1.176245656560981558e-09,2.105888004628946794e-09,-3.377897930338623517e-10,3.304845273697265355e-10,-3.250666984664275943e-10
9.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,-5.000000000000000000e+00,1.422994922199340963e-09,-4.458233360605566824e-10,-2.314641594320454121e-09,2.753404929489959053e-09,-2.468807662319484951e-10,4.913594722570123081e-10,4.900581403160254365e-10
9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,-3.888888888888888840e+00,1.473139127471531373e-09,-6.689880470707227519e-10,-2.811115221612976876e-09,3.243463069805984490e-09,-3.875094012815855135e-10,6.758233707201489915e-10,4.915612440487898276e-10
9.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,-2.777777777777777679e+00,1.399558638431185395e-09,-9.640610470419694579e-10,-3.327680732515124104e-09,3.736527417587538708e-09,-5.774531695099477688e-10,8.938324190927348934e-10,4.492727766707213026e-10
9.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,-1.666666666666666519e+00,1.134023029065761364e-09,-1.313480234762069779e-09,-3.760983498589901335e-09,4.142008623147427095e-09,-7.916476732461077862e-10,1.099299546859075873e-09,3.035190982340321802e-10
9.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,-5.555555555555553582e-01,6.460627768348427247e-10,-1.658117907811295871e-09,-3.962298592457434881e-09,4.343565614055603069e-09,-9.645033739184770338e-10,1.208844187510985399e-09,5.951216353901825968e-11
9.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,5.555555555555553582e-01,0.000000000000000000e+00,-1.905591866214123055e-09,-3.811183732428246111e-09,4.261032950225463614e-09,-1.022310124724712635e-09,1.151310714345859790e-09,-2.134819089035419058e-10
9.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,1.666666666666666963e+00,-6.460627768348427247e-10,-1.981149296228717441e-09,-3.316235815622591743e-09,3.916601796248519257e-09,-9.511548465385364407e-10,9.442529744570047714e-10,-4.185600827022565739e-10
9.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,2.777777777777778567e+00,-1.134023029065761364e-09,-1.880491749294950667e-09,-2.626960469524139557e-09,3.423912784820950466e-09,-8.049328143532517346e-10,6.864834593776632195e-10,-5.053053753773651303e-10
9.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,3.888888888888889284e+00,-1.399558638431185395e-09,-1.663840366257562052e-09,-1.928122094083938916e-09,2.905991045493788996e-09,-6.435990596265305184e-10,4.651164675274309361e-10,-4.937701264111385686e-10
9.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,-3.888888888888888840e+00,5.000000000000000000e+00,-1.473139127471531373e-09,-1.405557610806488438e-09,-1.337976094141445504e-09,2.436372531998673329e-09,-4.985058062256930652e-10,3.076199816460579163e-10,-4.696185134951156673e-10
9.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,-5.000000000000000000e+00,1.873472163805657252e-09,-3.853371151127431206e-10,-2.644146394031143597e-09,3.263417349023253831e-09,-3.956275770188859279e-10,4.951654513382688928e-10,6.997562058360504920e-10
9.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,-3.888888888888888840e+00,2.056533991756068376e-09,-6.355733703795279675e-10,-3.327680732515124104e-09,3.963173554859304323e-09,-6.591719193305347937e-10,7.164632284794835680e-10,7.249971879580895333e-10
9.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,-2.777777777777777679e+00,2.105515677598522806e-09,-9.960763278262129073e-10,-4.097668333250948207e-09,4.713411724939432898e-09,-1.052744843602162579e-09,1.000401697262295736e-09,7.032648751132416589e-10
9.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,-1.666666666666666519e+00,1.888643087019025655e-09,-1.460545758533126312e-09,-4.809734604085278279e-09,5.369703305085787641e-09,-1.540594257259677918e-09,1.290143807351975727e-09,4.972694465694831772e-10
9.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,-5.555555555555553582e-01,1.300962685678722259e-09,-1.951444028518083182e-09,-5.203850742714889037e-09,5.707950618078399252e-09,-1.946515757447541640e-09,1.450142853380903675e-09,9.054405940329741563e-11
9.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,5.555555555555553582e-01,3.999999999996801542e-10,-2.314642819946373396e-09,-5.029285639892426946e-09,5.550791423892382472e-09,-2.024378265391599728e-09,1.345250336132845796e-09,-3.820422762347126040e-10
9.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,1.666666666666666963e+00,-5.466698582247369524e-10,-2.413352164493948037e-09,-4.280034470763159328e-09,4.943866065608974044e-09,-1.744344814756470832e-09,1.010965991749019223e-09,-7.076016789576626323e-10
9.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,2.777777777777778567e+00,-1.248314334684773856e-09,-2.244785113959076242e-09,-3.241255893233378421e-09,4.135588065977057208e-09,-1.332302276348870957e-09,6.403993065432068522e-10,-7.913392137293688920e-10
9.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,3.888888888888889284e+00,-1.601108074238457071e-09,-1.922732265785457722e-09,-2.244356457332458579e-09,3.361187638150236260e-09,-9.701413076233983954e-10,3.715039783986494264e-10,-7.072300490279972907e-10
9.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,-2.777777777777777679e+00,5.000000000000000000e+00,-1.675622377393759551e-09,-1.568612462666984794e-09,-1.461602547940210244e-09,2.721127967921062626e-09,-6.982395260885942054e-10,2.141563994390963776e-10,-6.400596702291736340e-10
9.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,-5.000000000000000000e+00,2.359871394833135905e-09,-2.670647682415933677e-10,-2.894000931316322640e-09,3.743735832166496839e-09,-5.729001530650102293e-10,4.152986506824552178e-10,9.326536945984547869e-10
9.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,-3.888888888888888840e+00,2.731009021094272104e-09,-5.149872387478148223e-10,-3.760983498589901335e-09,4.676389526764951626e-09,-1.013462790905525529e-09,6.251342780027926053e-10,9.967974899728166707e-10
9.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,-2.777777777777777679e+00,2.993046818612101380e-09,-9.083438927365882429e-10,-4.809734604085277452e-09,5.737330812112130180e-09,-1.744712900939656042e-09,9.119224322279209822e-10,1.022953355543213461e-09
9.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,2.933850605130553775e-09,-1.466925302565276680e-09,-5.867701210261106722e-09,6.722296237851378548e-09,-2.762350160012626053e-09,1.220042528146457568e-09,7.532602543526401197e-10
9.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,2.311805391180535669e-09,-2.110407130990791344e-09,-6.532619653162118770e-09,7.243851320817410420e-09,-3.676312442715872807e-09,1.378835361649263907e-09,1.146186923198883287e-10
9.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,1.118033988748645000e-09,-2.612976585016399057e-09,-6.343987158781442493e-09,6.951533622491155205e-09,-3.755231033427022414e-09,1.199141876574534403e-09,-6.526587705354263581e-10
9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,-2.335397698875286772e-10,-2.746743421257807430e-09,-5.259947072628085770e-09,5.938533779746557703e-09,-2.930829429167783972e-09,7.508866629229424623e-10,-1.123411112291895517e-09
9.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,2.777777777777778567e+00,-1.232816061532570578e-09,-2.508591969231057665e-09,-3.784367876929544752e-09,4.704711397907364171e-09,-1.975430376371768811e-09,3.330807672229906630e-10,-1.144767388727734927e-09
9.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,3.888888888888889284e+00,-1.712389313943597783e-09,-2.084702925875512930e-09,-2.457016537807428491e-09,3.648999002291087849e-09,-1.311351844648058094e-09,1.049274212263161994e-10,-9.200130335152490432e-10
